Order Number;Seller
201707028982383 ;boos pulsa
201707219967449 ;E-Bold
201707028973764 ;E-Bold
201707149699572 ;MOBILEPULSA APP
201706298816995 ;indah cell
201707220015652 ;Feisya
201707250138683 ;Fadfa Collections
201707049123247 ;Mobile Voucher
201707018933929 ;gogasa
201707189848298 ;YAMAHA PUTERA
201707199882250 ;boos pulsa
201707139643379 ;E-Bold
201707109467048 ;Blessing Cell
201707189832484 ;Global Phone
201707039004948 ;CV Langit Biru
201707089371507 ;E-Bold
201706298772203 ;Rumah Susu
201707189853658 ;Palugada
201707220007431 ;gogasa
201707119522712 ;E-Bold
201707018889186 ;Delquarius
201707169758781 ;telefonshop
201707119507855 ;Mustika Ratu
201707189830127 ;MOBILEPULSA APP
201707179797020 ;BCR SHOP
201707069202490 ;XT Online
201707079277542 ;JJ Shoppe
201707199900481 ;MOBILEPULSA APP
201707099394069 ;Faith
201707109463916 ;Taka Ponsel
201708110759282 ;WE Computer
201708100732063 ;Beauty Superstore
201708080659005 ;Mobile Voucher
201708180943113 ;Fantasy Cell
201708281164206 ;Fancy
201708070624008 ;bason
201708211001569 ;Mobile Voucher
201708080654330 ;MOBILEPULSA APP
201708070644815 ;Top Bricks & Toys
201708180943697 ;MOBILEPULSA APP
201708200989105 ;XLmystore
201708160901594 ;Idapola Shop
201708241087047 ;GarudafoodOnline
201708080663318 ;central supplies
201708160891797 ;IKEA ID
201708170907535 ;MOBILEPULSA APP
201708180941526 ;MOBILEPULSA APP
201708130816259 ;Yuni Cell
201708090713927 ;Salvo Shoes
201708140831218 ;ICHA COLLECTION
201708190954465 ;VilleComputer
201708281168767 ;MOBILEPULSA APP
201708210995971 ;MOBILEPULSA APP
201708110767336 ;Dairy Queen
201708200985051 ;Mullia Cell
201708060606593 ;MOBILEPULSA APP
201708271152121 ;E-Bold
201708010415439 ;E-Bold
201708301232301 ;boos pulsa
201708010400386 ;vLovi
201708301213830 ;LeeShop21
201708090687028 ;boos pulsa
201708020458316 ;DILAPAK ACC
201708150881807 ;XLmystore
201708030488903 ;zhshop
201708040525903 ;taswanitaonline
201708120791394 ;XLmystore
201708030505838 ;MoniQueen
201708130807649 ;XLmystore
201708311245104 ;XLmystore
201708231061598 ;XLmystore
201708211000760 ;XLmystore
201708110753483 ;XLmystore
201708090690925 ;XLmystore
201708030499052 ;Mullia Cell
201708090708591 ;XLmystore
201708221037955 ;MOBILEPULSA APP
201708010413733 ;Jazzy Store
201708130816833 ;MOBILEPULSA APP
201708251115876 ;MOBILEPULSA APP
201708140834357 ;MOBILEPULSA APP
201708200976340 ;MOBILEPULSA APP
201708010406984 ;Toko Unik Cibitung
201708241086513 ;MOBILEPULSA APP
201708060602345 ;MOBILEPULSA APP
201708311238636 ;Desa Anak SOS
201709021293550 ;Toko Agus
201709111507248 ;E-Bold
201709171612364 ;E-Bold
201709131547518 ;semur
201709231724731 ;Lindy's Shop
201709091462787 ;MOBILEPULSA APP
201709281814361 ;E-Bold
201709211685295 ;Toko Lariz
201709201671504 ;Lindy's Shop
201709181627078 ;Serena Store
201709141573318 ;ARI STORE
201709161593955 ;Mustika Ratu
201709261776624 ;Airy Rooms
201709131554762 ;Dafashion butik
201709201663683 ;Dolce Vita Outlet
201709261769788 ;JH ONLINE SHOP
201709221698924 ;Sprei Murah Online
201709031303483 ;BlackBall
201709091468140 ;E-Bold
201709011257975 ;LeeShop21
201709111514901 ;Zivon Home Decor
201709271780392 ;GudangUnik
201709261769934 ;Dafashion butik
201709241737275 ;LeeShop21
201709291827382 ;CV Langit Biru
201709181628551 ;E-Bold
201709211682328 ;Blooming_deal
201709081438894 ;MITTRA ANDA
201709021279610 ;csshopsby_herbalife
201709111505947 ;winlans
201709061400146 ;HDF Online Store
201709171616395 ;E-Bold
201709231726497 ;Sparkling Beauty Stop
201709081426669 ;Blooming_deal
201709031296395 ;TnT Beauty Shop
201709291816269 ;E-Bold
201709061382609 ;Faith
201709261775651 ;The Body Shop 'e-Commerce' Indonesia
201709291827898 ;Violet22
201709031307359 ;Prime Universe
201709011265078 ;MOBILEPULSA APP
201709031299070 ;shop and save fashion
201709131536245 ;DKIshop
201709071416351 ;Blooming_deal
201709181632952 ;Plaza Cell
201709071419237 ;Calista
201709091463572 ;Blooming_deal
201709021286715 ;Dado Shop
201709081434078 ;Toko Lariz
201709041321968 ;Indako Shop
201709251754649 ;Bubuk Es Krim Chocolicious
201709301839391 ;Mobile Voucher
201709281810233 ;lumugada
201709091466394 ;Mobile Voucher
201709081438504 ;Universe Store
201710312276340 ;Galenium Official Store
201710202139301 ;KING RABBIT OFFICIAL
201710081951764 ;XLmystore
201710021861322 ;Atharania Store
201710272227039 ;theona.tata
201710021871242 ;Deorex
201710051907204 ;Media Dewicell Accesories
201710152062211 ;SMARTFREN OFFICIAL STORE
201710202134455 ;Cakrawala Cell
201710132032813 ;Arena Belanja
201710312271855 ;Melt!
201710202146910 ;XLmystore
201710212149033 ;Virtustore
201710182117398 ;FM shop
201710021863151 ;csshopsby
201710031885169 ;XLmystore
201710232175582 ;Vision Multimedia Computer
201710051904211 ;Voucher Plus
201710152063414 ;XLmystore
201710242194282 ;XLmystore
201710021867285 ;csshopsby_accessories
201710192120383 ;Fadfa Collections
201710262212128 ;belanolic
201710192132212 ;FreYeL
201710101977557 ;twelven com
201710041899717 ;XLmystore
201710011855599 ;XLmystore
201710242189667 ;Lovina
201710152061545 ;KaraKorea Shop
201710051906809 ;KUK
201710122019579 ;Nathalie
201710011848538 ;Glamorous Me
201710021868579 ;ombotak
201710132044285 ;MOBILEPULSA APP
201710272232624 ;gogasa
201710101979594 ;LeeShop21
201710222158730 ;Indigo Clusters
201710232178792 ;Arcabaleno Baby Shop
201710312280781 ;Delquarius
201710212154997 ;XLmystore
201710101976676 ;XLmystore
201710021862066 ;MORStore
201710112000800 ;LeeShop21
201710272227937 ;Toko Lariz
201710252210320 ;XLmystore
201710011847765 ;Kota Parfum
201710152060927 ;Faith
201710142053850 ;dayanvita
201710021870122 ;csshopsby_collection
201710272224708 ;LeeShop21
201710111996454 ;XLmystore
201710111997801 ;E-Bold
201710101993839 ;Babanesia
201711082399409 ;Marizafoods
201711022310416 ;Snap Snip Shop
201711172530494 ;Ennwen Online Store
201711022311628 ;VIA STORE
201711302693901 ;Mobile Voucher
201711032333350 ;Mobile Voucher
201711042339190 ;Mobile Voucher
201711022316715 ;Uniquely One
201711132464828 ;LovelyCuteKorea
201711212572057 ;PT. SINAR JAYA PRAKARSA
201711122463282 ;The Body Shop 'e-Commerce' Indonesia
201711282660417 ;Shippshopp
201711182538202 ;tas klub sepakbola
201711302694045 ;MOBILEPULSA APP
201711042342805 ;So Good
201711192551394 ;FITTI INDONESIA by ORAMI
201711012296308 ;askhev store 1
201711062362216 ;XLmystore
201711142482681 ;C'OTE D'AZUR
201711042336468 ;MOBILEPULSA APP
201711252627368 ;Mobile Voucher
201711242618805 ;Mobile Voucher
201711272652276 ;XLmystore
201711122460788 ;SpreiSiGendut
201711302690246 ;Dairy Queen
201711112447883 ;csshopsby_collection
201711042342544 ;globalbuy
201711022313465 ;MOBILEPULSA APP
201711292680922 ;MOBILEPULSA APP
201711032319383 ;MOBILEPULSA APP
201711072387636 ;I-Cy
201711142485367 ;SECRETKEY OFFICIAL STORE
201711022314896 ;gogasa
201711162509875 ;pedansek
201711162521843 ;FITTI INDONESIA by ORAMI
201711012291411 ;CV Langit Biru
201711122457810 ;MOBILEPULSA APP
201711202562373 ;bason
201711152504911 ;Mobile Voucher
201711172528066 ;Soonsoo
201711302694970 ;Syrenn Olshop
201711062369411 ;Piyamaworld
201711152505594 ;Bag Thinker
201711072377104 ;Skaters
201711262636427 ;Soonsoo
201711122463605 ;EVERCLOTH_ID
201711052349978 ;MOBILEPULSA APP
201711162513744 ;ADshop
201710282240485 ;Lucky Store Bandung
201711132477518 ;GudangUnik
201711052357510 ;Apotikpintar Cara Pintar Keluargaku
201711012301221 ;KaraKorea Shop
201711042342810 ;Na Na Na
201711202567070 ;Tiket.com
201711282667559 ;DEXTmall
201711212582960 ;LeeShop21
201712042739663 ;XLmystore
201712022710992 ;ASN Group
201712092809767 ;mayongpulsa
201712012698052 ;XLmystore
201712112820772 ;XLmystore
201712022710036 ;OTTY OTTI SHOP
201712052754708 ;NOX Official
201712012699344 ;csshopsby
201712012701667 ;E-Bold
201712062767216 ;BANDANA BAYI ANAK BANTAL KOTAK CINCIN BARIKA
201712092806294 ;MOBILEPULSA APP
201712032726573 ;Serena Store
201712032719934 ;XLmystore
201712012699745 ;FRIENDS TRAVEL
201712072784637 ;MOBILEPULSA APP
201712022715599 ;Arena Belanja
201712052745804 ;Serbu Seller
201712032728276 ;id.armywatch
201712042743889 ;XLmystore
201712052754785 ;J fashion
201712112831518 ;E-Bold
201712052745974 ;Serbu Seller
201712032720737 ;sigfiy
201712022713356 ;Delquarius
201712042735017 ;Kreta Chips
201712052753546 ;TSW
201712052748042 ;Cantik
201712012707236 ;MOBILEPULSA APP
201712042729890 ;Glamorous Me
201712042740098 ;XLmystore
201712082790577 ;theona.tata
201712032720391 ;E-Bold
201712082794538 ;Mullia Cell
201712072773971 ;Warung Pulsa
201712112822009 ;XLmystore
201712072775154 ;LeeShop21
201712042744078 ;MOBILEPULSA APP
201712042732578 ;E-Bold
201712012703689 ;XLmystore
201712092803551 ;MOBILEPULSA APP
201712022714592 ;Pulsa Station
201712062771977 ;twelven com
201712042740692 ;Serbu Seller
201712012706217 ;Raptor
201712122844092 ;Mullia Cell
201712042742457 ;XLmystore
201712012701328 ;Niaga Anyar Online Shop
201712012704629 ;Mullia Cell
201712082795513 ;Cartexblanche
201712102816748 ;LeeShop21
201712052756631 ;MOBILEPULSA APP
201712032727100 ;E-Bold
201712062764985 ;Arena Belanja
201712042730932 ;XLmystore
201712012701299 ;MOBILEPULSA APP
201710101989658 ;Faith
201710061925930 ;Indah Darna Shop
201710182115656 ;Cakrawala Cell
201710272227566 ;SpreiSiGendut
201710011855043 ;LeeShop21
201710172100362 ;SEHAT ITU REJEKI
201710252204647 ;XLmystore
201710312279465 ;DR. KEVIN SHOES
201710051903212 ;KaraKorea Shop
201710182114704 ;LbagsTore
201710122014864 ;Tele137
201710081951841 ;MORStore
201710031873670 ;Nathalie
201710182113702 ;TOSERDA
201710101991482 ;XLmystore
201710011851323 ;csshopsby
201710292250064 ;de_city store
201710272226210 ;Mullia Cell
201710162082872 ;twelven com
201710312271898 ;Petshop Murah
201710202144229 ;XLmystore
201710192125974 ;omjek
201710232181708 ;Faith
201710091965704 ;CSA Shop
201710232170525 ;duta shop
201710122024493 ;MoniQueen
201710232181923 ;MORStore
201710312278983 ;lharizta
201710202133714 ;idref fashion & sisa export
201710172088091 ;gogasa
201710202144175 ;XLmystore
201710041895976 ;Laku Juragan
201710132039122 ;Fadfa Collections
201710132045483 ;XLmystore
201710061919625 ;E-Bold
201710252200962 ;IM STORE
201710031871914 ;E-Bold
201710081952586 ;Mobile Voucher
201710051904196 ;CSA Shop
201710132041059 ;Mobile Voucher
201710242184106 ;E-Bold
201710101990316 ;bason
201710101985902 ;E-Bold
201710262220369 ;Grand Cosme
201710252199915 ;XLmystore
201710091958991 ;E-Bold
201710112007452 ;E-Bold
201710091967478 ;XLmystore
201711102430705 ;Mobile Voucher
201711262634556 ;Fancy
201711112438719 ;cemilan4u
201711092407834 ;MOBILEPULSA APP
201711202562853 ;MOBILEPULSA APP
201711302695128 ;R Mode
201711272648541 ;MOBILEPULSA APP
201711112446439 ;BEEYON
201711112441965 ;OKE SHOPE
201711082402040 ;astner store
201711042338767 ;Voucher Plus
201711072380486 ;Mullia Cell
201711122463074 ;Cartexblanche
201711272651514 ;M&T Collection
201711152502002 ;FITTI INDONESIA by ORAMI
201711062371268 ;LeeShop21
201711222585285 ;Sahabat Cell
201711082400863 ;MOBILEPULSA APP
201711102425731 ;MOBILEPULSA APP
201711022317242 ;MOBILEPULSA APP
201711282668598 ;Mobile Voucher
201711262634755 ;MOBILEPULSA APP
201711182537570 ;kuring
201711052357302 ;Handuk Plus
201711012291001 ;XLmystore
201711242614094 ;Senahoj Online Store
201711152498915 ;Farida Toko
201711012291879 ;csshopsby
201711152502278 ;Eazy Factory
201711012287860 ;Express
201711012299471 ;albert trexs racing
201711052355429 ;gogasa
201711082394063 ;bason
201711212573793 ;Hanstell Cosmetic
201711102419738 ;Bibibo
201711102421918 ;SHOP THE BRANDED
201711192550146 ;Skyrose.Net
201711222588884 ;Dairy Queen
201711082389105 ;XLmystore
201711162514690 ;MULIE CALAK
201711062363177 ;LeeShop21
201711082393149 ;Delquarius
201711262638045 ;esiafone
201711182540721 ;Dairy Queen
201711012298137 ;Farida Toko
201711022304656 ;So Good
201711092406262 ;SINAR RAYA13
201711292676117 ;Mobile Voucher
201711112437578 ;Solusi Gadget Store
201711252626942 ;MOBILEPULSA APP
201711082399605 ;Surgabelanja
201711102423535 ;MULIE CALAK
201711272645980 ;SpreiSiGendut
201711122451870 ;LbagsTore
201711092413131 ;Salvo Shoes
201712092808363 ;XLmystore
201712112835661 ;MOBILEPULSA APP
201712112821795 ;MOBILEPULSA APP
201712052749292 ;Wholesale - Acc
201712032729705 ;XLmystore
201712082790489 ;E-Bold
201712022710034 ;E-Bold
201712092803628 ;XLmystore
201712082796060 ;E-Bold
201712082795772 ;XLmystore
201712032724242 ;Mullia Cell
201712032720146 ;welva store
201712032720493 ;WE Computer
201712022714784 ;sigfiy
201712052748472 ;Handuk Plus
201712012708589 ;Arena Belanja
201712082787443 ;Mullia Cell
201712072782388 ;E-Bold
201712022716952 ;E-Bold
201712082788955 ;XLmystore
201712072783554 ;MOBILEPULSA APP
201712062765395 ;Homy Accessory
201712092800082 ;XLmystore
201712022714474 ;Penindo Persada
201712012708699 ;Universe Store
201712012701391 ;MOBILEPULSA APP
201712042738951 ;LeeShop21
201712032725741 ;XLmystore
201712012707846 ;XLmystore
201712072779165 ;E-Bold
201712102815575 ;FitAccess
201712082798233 ;E-Bold
201712032720663 ;Delta Shop Tanah Abang
201712112828278 ;MOBILEPULSA APP
201712092806561 ;MOBILEPULSA APP
201712022714340 ;E-Bold
201712032729417 ;LeeShop21
201712032722492 ;FM shop
201712042741158 ;sigfiy
201712012699709 ;MOBILEPULSA APP
201712082789019 ;MOBILEPULSA APP
201712092801313 ;MOBILEPULSA APP
201712042740527 ;gogasa
201712012701279 ;Mobile Voucher
201712032724544 ;Pumpkinlicious
201712112838614 ;XLmystore
201712022714910 ;XLmystore
201712062770604 ;MOBILEPULSA APP
201712042742988 ;esiafone
201712022714426 ;DR. KEVIN SHOES
201712042744221 ;Petshop Murah
201712052745686 ;Serbu Seller
201712012699868 ;Venom komputer
201712042730225 ;Fancy
201712042734177 ;Quillavers
201712052755227 ;Mullia Cell
201707109434872 ;Randy Shoes
201707049116832 ;Iska Shop outdoors
201707119490445 ;Mullia Cell
201707119504944 ;XLmystore
201707310368466 ;boos pulsa
201707230036611 ;E-Bold
201707109449498 ;E-Bold
201707149695450 ;E-Bold
201707229997545 ;E-Bold
201707219970085 ;MoniQueen
201706228437985 ;Arena Belanja
201707310372150 ;Grosir Perdana & Asesories
201707079276535 ;Isa and Friends
201707270214459 ;FM shop
201707069227985 ;XLmystore
201707139643500 ;XLmystore
201707039068986 ;XLmystore
201707039047752 ;XT Online
201707169756800 ;twelven com
201707099406704 ;Global Phone
201707109450395 ;BROOASTER CHICKEN
201707300333956 ;MoniQueen
201707139608014 ;MOBILEPULSA APP
201707310392762 ;MOBILEPULSA APP
201707129550985 ;MOBILEPULSA APP
201707159739048 ;MOBILEPULSA APP
201707089366424 ;MOBILEPULSA APP
201707199892262 ;E-Bold
201707069245782 ;E-Bold
201707049081376 ;E-Bold
201707250125209 ;E-Bold
201707280276245 ;Gudang Fashion Pria
201707169769169 ;Global Phone
201707109423050 ;RAJA KOKO
201707229995265 ;Mullia Cell
201707109437602 ;Soho
201707280275068 ;Dhira Store
201707139643625 ;E-Bold
201707018923432 ;E-Bold
201707109469371 ;Glamgorgeous_
201707109452116 ;AHA STORE
201707129546670 ;E-Bold
201707159724073 ;E-Bold
201707250113300 ;MoniQueen
201707280260992 ;bason
201707089368880 ;E-Bold
201707220024162 ;The Body Shop 'e-Commerce' Indonesia
201707018915800 ;Arena Belanja
201707099421212 ;E-Bold
201707089362344 ;E-Bold
201707069213753 ;Palugada
201707209930208 ;Below Saban
201707028972145 ;E-Bold
201707240063097 ;MOBILEPULSA APP
201707199906330 ;indah cell
201706288738893 ;PAPA RON'S PIZZA
201708170920953 ;purplejadebutik
201708221043780 ;duta shop
201708110759515 ;Emgus Watch 2
201708110771295 ;Faith
201708170922585 ;kaosyes.com
201708291201743 ;MOBILEPULSA APP
201708170924425 ;Mobile Voucher
201708110772363 ;XLmystore
201708150877741 ;MOBILEPULSA APP
201708020460231 ;XLmystore
201708160900386 ;XLmystore
201708251116284 ;Belle My Store
201708090702534 ;MOBILEPULSA APP
201708040519300 ;E-Bold
201708311237802 ;MOBILEPULSA APP
201708241098767 ;MoniQueen
201708070641353 ;MOBILEPULSA APP
201708271162304 ;dayanvita
201708140854341 ;Plaza Cell
201708080648817 ;RPJ GadTronic
201708251111975 ;Mobile Voucher
201708200988495 ;MOBILEPULSA APP
201708070611447 ;MOBILEPULSA APP
201708100725290 ;Mobile Voucher
201708291195238 ;Mullia Cell
201708070622148 ;KeeKy
201708160905402 ;E-Bold
201708070637981 ;ITC ROXY MAS
201708020458533 ;Nathalie
201708301213292 ;MOBILEPULSA APP
201708010430026 ;dakishop
201708311246498 ;E-Bold
201708110771251 ;elanno_zidanesuksesberjualan
201708261140320 ;Brother Bakmak
201708251112661 ;MOBILEPULSA APP
201708050578469 ;XLmystore
201708291189800 ;XLmystore
201708100718112 ;Labacco Shop
201708040549680 ;XLmystore
201708190960305 ;Mullia Cell
201708120788033 ;XLmystore
201708110762753 ;XLmystore
201708140851262 ;XLmystore
201708291203599 ;Mullia Cell
201708030495919 ;Mullia Cell
201708311237730 ;XLmystore
201708221041435 ;Mullia Cell
201708291195826 ;UNIQUE & BEAUTY STORE
201708010428936 ;MOBILEPULSA APP
201708120802238 ;MOBILEPULSA APP
201708120790621 ;MOBILEPULSA APP
201708140846064 ;MOBILEPULSA APP
201708140849232 ;Quincy Label
201708010401531 ;MOBILEPULSA APP
201708211006243 ;Cakrawala Cell
201707270205536 ;IKEA ID
201709031307134 ;csshopsby_collection
201709171622763 ;SHOP THE BRANDED
201709071414001 ;Ovila Koala
201709261772537 ;Lindy's Shop
201709211687968 ;plasamainan.com
201709051353134 ;EELIC
201709291825768 ;Calista
201709211691838 ;ani farma
201709041333052 ;twelven com
201709041315196 ;Plaza Cell
201709221702870 ;debalisale
201709171619056 ;GudangUnik
201709061382511 ;E-Bold
201709021280825 ;LeeShop21
201709281803553 ;LeeShop21
201709071415824 ;Plaza Cell
201709051362433 ;laxilent
201709061390436 ;Desa Anak SOS
201709061390036 ;majumapan
201709061381428 ;E-Bold
201709041329551 ;The Body Shop 'e-Commerce' Indonesia
201709301838080 ;Ennwen Online Store
201709051357043 ;E-Bold
201709071409052 ;LovelyCuteKorea
201709191646814 ;SuperGadget
201709281813968 ;Lindy's Shop
201709081437808 ;Pidey cell
201709181624953 ;sigfiy
201709211692183 ;E-Bold
201709121516953 ;Nidji Shop
201709021293615 ;Puriegarden
201709181626368 ;E-Bold
201709071416731 ;MOBILEPULSA APP
201709051375422 ;Aritaum
201709101482925 ;yes24.co.id
201709211690347 ;Best ACC
201709251752699 ;Mobile Voucher
201709171610863 ;GOOLALI
201709091467290 ;Lindy's Shop
201709201679103 ;E-Bold
